region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,a_2009_h1n1,a_h1,a_h3,a_subtyping_not_performed,a_unable_to_subtype,b,h3n2v,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline,season_week_date,season_week_label,rili_minus,avg_rili_minus1,sd_rili_minus1,max_rili_minus,avg_rili_minus,sd_rili_minus,z_score,z_score_bin,rili_minus_is_max
HHS Regions,hhs5,2008,47,322,NA,NA,1.24224,NA,NA,11/16/2008,0,1,0,1,0,2,0,0.805055,0.93447,249,NA,207,379,NA,43,878,263,93957,11/16/2008,17,2008/2009,hhs5,1.9,NA,NA,0.418,0.751409334,0.198881442,1.294631048,0.729809861,0.220952842,-1.409170547,"(-2,-1]",FALSE
HHS Regions,hhs6,2008,47,991,NA,NA,2.5227,NA,NA,11/16/2008,0,7,0,9,0,9,0,1.85478,1.80584,196,NA,177,226,NA,34,633,148,35053,11/16/2008,17,2008/2009,hhs6,4.6,NA,NA,0.393,0.748771191,0.441251178,2.24224556,0.733784624,0.396380108,-0.859638083,"(-1,0]",FALSE
HHS Regions,hhs7,2008,47,302,NA,NA,0,NA,NA,11/16/2008,0,0,0,0,0,0,0,0.629105,0.674257,24,NA,27,50,NA,5,106,70,15721,11/16/2008,17,2008/2009,hhs7,1.8,NA,NA,0.35,0.630741597,0.258726688,1.28456553,0.612837345,0.27820383,-0.94655263,"(-1,0]",FALSE
HHS Regions,hhs8,2008,47,362,NA,NA,1.38122,NA,NA,11/16/2008,0,1,1,3,0,0,0,0.220279,0.296122,30,NA,33,34,NA,16,113,74,38160,11/16/2008,17,2008/2009,hhs8,1.5,NA,NA,0.145,0.684166371,0.430726121,1.874248365,0.644906255,0.384610695,-1.300228918,"(-2,-1]",FALSE
HHS Regions,hhs9,2008,47,496,NA,NA,4.83871,NA,NA,11/16/2008,0,15,0,9,0,0,0,1.05422,1.06377,241,NA,134,200,NA,36,611,198,57437,11/16/2008,17,2008/2009,hhs9,2.7,NA,NA,0.372,0.805971805,0.310993409,1.73349035,0.787757523,0.344334572,-1.208703796,"(-2,-1]",FALSE
HHS Regions,hhs10,2008,47,184,NA,NA,1.63043,NA,NA,11/16/2008,0,1,0,0,0,2,0,1.46037,1.42926,40,NA,30,47,NA,1,118,45,8256,11/16/2008,17,2008/2009,hhs10,3.5,NA,NA,0.41,0.816186168,0.610223907,3.242594737,0.768053064,0.660774484,-0.541194383,"(-1,0]",FALSE
HHS Regions,hhs1,2008,48,275,NA,NA,1.81818,NA,NA,11/23/2008,0,0,0,4,0,1,0,0.824359,0.746879,44,NA,53,79,NA,25,201,123,26912,11/23/2008,18,2008/2009,hhs1,1.5,NA,NA,0.54,0.690102431,0.215370153,1.314219583,0.71999928,0.242570121,-0.743780121,"(-1,0]",FALSE
HHS Regions,hhs2,2008,48,632,NA,NA,0.632911,NA,NA,11/23/2008,0,0,0,1,0,3,0,1.60649,1.90341,851,NA,245,503,NA,63,1662,99,87317,11/23/2008,18,2008/2009,hhs2,2.9,NA,NA,0.55,0.831714031,0.440519811,2.448638704,0.860932859,0.424075999,-0.732125555,"(-1,0]",FALSE
HHS Regions,hhs3,2008,48,449,NA,NA,0.222717,NA,NA,11/23/2008,0,0,0,1,0,0,0,1.81034,1.7149,335,NA,411,407,NA,69,1222,162,71258,11/23/2008,18,2008/2009,hhs3,3.5,NA,NA,0.516,0.787231458,0.281717555,1.477148918,0.838523905,0.36575075,-0.881572727,"(-1,0]",FALSE
HHS Regions,hhs4,2008,48,714,NA,NA,1.96078,NA,NA,11/23/2008,0,0,0,6,0,8,0,1.53837,2.09791,963,NA,485,689,NA,138,2275,354,108441,11/23/2008,18,2008/2009,hhs4,2,NA,NA,0.754,0.792731889,0.234321086,1.320169172,0.830530002,0.236882625,-0.322636698,"(-1,0]",FALSE
HHS Regions,hhs5,2008,48,275,NA,NA,0.727273,NA,NA,11/23/2008,0,2,0,0,0,0,0,0.977129,1.21955,332,NA,180,294,NA,55,861,258,70600,11/23/2008,18,2008/2009,hhs5,1.9,NA,NA,0.511,0.751159837,0.207117827,1.125374649,0.753528405,0.213762607,-1.136729178,"(-2,-1]",FALSE
HHS Regions,hhs6,2008,48,1105,NA,NA,3.16742,NA,NA,11/23/2008,0,5,0,24,0,6,0,2.17762,2.08765,182,NA,164,170,NA,38,554,137,26537,11/23/2008,18,2008/2009,hhs6,4.6,NA,NA,0.458,0.755277904,0.352370114,1.832212759,0.754113035,0.378955269,-0.780334344,"(-1,0]",FALSE
HHS Regions,hhs7,2008,48,311,NA,NA,0,NA,NA,11/23/2008,0,0,0,0,0,0,0,0.366795,0.477496,15,NA,16,22,NA,1,54,67,11309,11/23/2008,18,2008/2009,hhs7,1.8,NA,NA,0.204,0.654604287,0.33020007,1.680243137,0.662789452,0.334239898,-1.37330838,"(-2,-1]",FALSE
HHS Regions,hhs8,2008,48,285,NA,NA,1.75439,NA,NA,11/23/2008,0,0,1,4,0,0,0,0.438662,0.502332,28,NA,49,36,NA,27,140,77,27870,11/23/2008,18,2008/2009,hhs8,1.5,NA,NA,0.287,0.644284633,0.398188944,2.215880196,0.725583411,0.603758665,-0.725906996,"(-1,0]",FALSE
HHS Regions,hhs9,2008,48,648,NA,NA,6.32716,NA,NA,11/23/2008,0,33,0,8,0,0,0,1.07377,1.35479,249,NA,115,174,NA,37,575,199,42442,11/23/2008,18,2008/2009,hhs9,2.7,NA,NA,0.373,0.813873485,0.380154864,1.949650783,0.813914182,0.333333064,-1.324153778,"(-2,-1]",FALSE
HHS Regions,hhs10,2008,48,142,NA,NA,1.40845,NA,NA,11/23/2008,0,0,0,0,0,2,0,1.65977,1.57895,25,NA,23,38,NA,4,90,47,5700,11/23/2008,18,2008/2009,hhs10,3.5,NA,NA,0.468,0.80986085,0.914588066,4.646121053,0.821016331,0.75608307,-0.467508792,"(-1,0]",FALSE
HHS Regions,hhs1,2008,49,313,NA,NA,0,NA,NA,11/30/2008,0,0,0,0,0,0,0,0.891217,0.834958,63,NA,77,144,NA,20,304,120,36409,11/30/2008,19,2008/2009,hhs1,1.5,NA,NA,0.594,0.773546795,0.23685245,1.225628571,0.764718934,0.310185027,-0.549911351,"(-1,0]",FALSE
HHS Regions,hhs2,2008,49,717,NA,NA,0.55788,NA,NA,11/30/2008,0,1,0,2,0,1,0,1.73915,1.93296,987,NA,299,588,NA,60,1934,95,100054,11/30/2008,19,2008/2009,hhs2,2.9,NA,NA,0.596,0.828912339,0.180223044,1.103704756,0.839141992,0.305729487,-0.794103124,"(-1,0]",FALSE
HHS Regions,hhs3,2008,49,621,NA,NA,0.322061,NA,NA,11/30/2008,0,1,1,0,0,0,0,1.76232,1.69494,327,NA,549,475,NA,82,1433,163,84546,11/30/2008,19,2008/2009,hhs3,3.5,NA,NA,0.502,0.828631314,0.305791966,1.593431616,0.822192732,0.305206619,-1.049434559,"(-2,-1]",FALSE
HHS Regions,hhs4,2008,49,850,NA,NA,2.94118,NA,NA,11/30/2008,0,2,0,14,0,9,0,1.42561,1.84815,911,NA,600,854,NA,153,2518,372,136244,11/30/2008,19,2008/2009,hhs4,2,NA,NA,0.692,0.84287414,0.257351315,1.37280313,0.882692709,0.320601643,-0.595295098,"(-1,0]",FALSE
HHS Regions,hhs5,2008,49,381,NA,NA,2.62467,NA,NA,11/30/2008,0,8,2,0,0,0,0,0.967689,1.03292,298,NA,239,302,NA,65,904,255,87519,11/30/2008,19,2008/2009,hhs5,1.9,NA,NA,0.496,0.758016045,0.242800139,1.51585989,0.801192,0.326517524,-0.934864699,"(-1,0]",FALSE
HHS Regions,hhs6,2008,49,1258,NA,NA,3.33863,NA,NA,11/30/2008,0,8,0,28,0,6,0,1.78132,1.78616,198,NA,213,204,NA,26,641,149,35887,11/30/2008,19,2008/2009,hhs6,4.6,NA,NA,0.374,0.75829001,0.354374464,1.749921009,0.799207208,0.366346312,-1.159810656,"(-2,-1]",FALSE
HHS Regions,hhs7,2008,49,350,NA,NA,0.571429,NA,NA,11/30/2008,0,2,0,0,0,0,0,0.30102,0.303721,13,NA,12,21,NA,2,48,70,15804,11/30/2008,19,2008/2009,hhs7,1.8,NA,NA,0.166,0.703022472,0.408625812,2.1385991,0.772414041,0.581579618,-1.042224157,"(-2,-1]",FALSE
HHS Regions,hhs8,2008,49,373,NA,NA,3.21716,NA,NA,11/30/2008,0,1,2,7,0,2,0,0.330908,0.389137,36,NA,44,40,NA,22,142,76,36491,11/30/2008,19,2008/2009,hhs8,1.5,NA,NA,0.214,0.848299227,0.871615288,4.292907348,0.745688685,0.602602942,-0.883136376,"(-1,0]",FALSE
HHS Regions,hhs9,2008,49,553,NA,NA,5.42495,NA,NA,11/30/2008,0,22,1,7,0,0,0,1.12027,1.15241,240,NA,154,217,NA,37,648,208,56230,11/30/2008,19,2008/2009,hhs9,2.7,NA,NA,0.392,0.821897255,0.320230097,1.626146017,0.870144557,0.398323878,-1.199372395,"(-2,-1]",FALSE
HHS Regions,hhs10,2008,49,182,NA,NA,0,NA,NA,11/30/2008,0,0,0,0,0,0,0,1.72994,1.72852,41,NA,25,68,NA,2,136,43,7868,11/30/2008,19,2008/2009,hhs10,3.5,NA,NA,0.494,0.837001976,0.748439524,3.890352632,0.861122074,0.797971117,-0.459732808,"(-1,0]",FALSE
HHS Regions,hhs1,2008,50,356,NA,NA,1.68539,NA,NA,12/7/2008,0,1,2,2,0,1,0,0.896461,0.820525,50,NA,68,142,NA,16,276,122,33637,12/7/2008,20,2008/2009,hhs1,1.5,12/8/2019,8-Dec,0.588,0.830507576,0.429971556,2.582721804,0.854085503,0.414736982,-0.642617911,"(-1,0]",FALSE
HHS Regions,hhs2,2008,50,867,NA,NA,1.84544,NA,NA,12/7/2008,0,9,1,3,0,3,0,1.63394,1.91781,994,NA,297,540,NA,44,1875,97,97768,12/7/2008,20,2008/2009,hhs2,2.9,12/8/2019,8-Dec,0.553,0.856799607,0.249562402,1.394006717,0.879776371,0.301650427,-1.083195891,"(-2,-1]",FALSE
HHS Regions,hhs3,2008,50,537,NA,NA,1.67598,NA,NA,12/7/2008,0,8,0,1,0,0,0,1.85552,1.70189,392,NA,459,517,NA,67,1435,166,84318,12/7/2008,20,2008/2009,hhs3,3.5,12/8/2019,8-Dec,0.521,0.850715425,0.3365636,1.995262541,0.894078493,0.355900223,-1.047527035,"(-2,-1]",FALSE
HHS Regions,hhs4,2008,50,854,NA,NA,2.57611,NA,NA,12/7/2008,0,1,0,9,0,12,0,1.55539,2.04051,961,NA,563,969,NA,132,2625,367,128644,12/7/2008,20,2008/2009,hhs4,2,12/8/2019,8-Dec,0.758,1.012472097,0.411369892,2.080341355,1.024529855,0.425379231,-0.627367567,"(-1,0]",FALSE
HHS Regions,hhs5,2008,50,391,NA,NA,2.30179,NA,NA,12/7/2008,0,6,2,1,0,0,0,0.970485,1.10437,379,NA,220,318,NA,57,974,260,88195,12/7/2008,20,2008/2009,hhs5,1.9,12/8/2019,8-Dec,0.499,0.894400118,0.463107177,2.636576953,0.906957902,0.459810482,-0.887177345,"(-1,0]",FALSE
HHS Regions,hhs6,2008,50,1369,NA,NA,5.5515,NA,NA,12/7/2008,0,12,0,39,0,25,0,1.63764,1.7306,172,NA,136,191,NA,37,536,130,30972,12/7/2008,20,2008/2009,hhs6,4.6,12/8/2019,8-Dec,0.336,0.88405371,0.392870737,1.6252801,0.939038892,0.464395697,-1.298018096,"(-2,-1]",FALSE
HHS Regions,hhs7,2008,50,354,NA,NA,0.564972,NA,NA,12/7/2008,0,1,0,1,0,0,0,0.274851,0.282579,14,NA,4,20,NA,5,43,69,15217,12/7/2008,20,2008/2009,hhs7,1.8,12/8/2019,8-Dec,0.152,0.959615363,0.845347629,4.299676575,0.932526688,0.725767157,-1.075681594,"(-2,-1]",FALSE
HHS Regions,hhs8,2008,50,412,NA,NA,2.91262,NA,NA,12/7/2008,0,3,4,5,0,0,0,0.355781,0.412893,27,NA,54,43,NA,26,150,77,36329,12/7/2008,20,2008/2009,hhs8,1.5,12/8/2019,8-Dec,0.23,0.744482194,0.42883895,2.158921276,0.828958794,0.604974163,-0.989595694,"(-1,0]",FALSE
HHS Regions,hhs9,2008,50,611,NA,NA,5.40098,NA,NA,12/7/2008,0,27,0,6,0,0,0,1.12308,1.14451,226,NA,150,213,NA,53,642,210,56094,12/7/2008,20,2008/2009,hhs9,2.7,12/8/2019,8-Dec,0.393,0.974662929,0.476267998,2.215535882,0.970822378,0.457561481,-1.261759397,"(-2,-1]",FALSE
HHS Regions,hhs10,2008,50,238,NA,NA,1.68067,NA,NA,12/7/2008,0,0,1,2,0,1,0,1.50883,1.58352,37,NA,23,71,NA,2,133,45,8399,12/7/2008,20,2008/2009,hhs10,3.5,12/8/2019,8-Dec,0.424,0.936503396,0.751644206,3.8711,0.968062857,0.763979303,-0.712341083,"(-1,0]",FALSE
HHS Regions,hhs1,2008,51,395,NA,NA,1.51899,NA,NA,12/14/2008,0,2,1,1,0,2,0,0.886263,0.78437,52,NA,55,77,NA,34,218,121,27793,12/14/2008,21,2008/2009,hhs1,1.5,NA,NA,0.582,0.95820214,0.522200185,2.867312662,1.015754436,0.583783589,-0.743233066,"(-1,0]",FALSE
HHS Regions,hhs2,2008,51,950,NA,NA,2.52632,NA,NA,12/14/2008,0,9,1,12,0,2,0,1.63516,2.21105,1082,NA,334,628,NA,59,2103,95,95113,12/14/2008,21,2008/2009,hhs2,2.9,NA,NA,0.55,0.953617168,0.421791036,1.755386242,0.959036458,0.372775945,-1.098334801,"(-2,-1]",FALSE
HHS Regions,hhs3,2008,51,580,NA,NA,3.44828,NA,NA,12/14/2008,0,10,3,4,0,3,0,1.4461,1.53834,111,NA,82,174,NA,28,395,87,25677,12/14/2008,21,2008/2009,hhs3,3.5,NA,NA,0.399,1.00288874,0.407938466,2.146054679,1.032066201,0.432084573,-1.465319801,"(-2,-1]",FALSE
HHS Regions,hhs4,2008,51,839,NA,NA,4.5292,NA,NA,12/14/2008,0,7,0,14,0,17,0,1.41346,1.91408,1031,NA,470,826,NA,123,2450,359,127999,12/14/2008,21,2008/2009,hhs4,2,NA,NA,0.675,1.218243327,0.500586042,2.234231697,1.213953803,0.541753759,-0.995347072,"(-1,0]",FALSE
HHS Regions,hhs5,2008,51,397,NA,NA,5.03778,NA,NA,12/14/2008,0,10,6,1,0,3,0,1.09002,1.23083,280,NA,216,304,NA,106,906,246,73609,12/14/2008,21,2008/2009,hhs5,1.9,NA,NA,0.545,1.068457542,0.574685359,3.141479129,1.114425655,0.610926614,-0.932407238,"(-1,0]",FALSE
HHS Regions,hhs6,2008,51,1426,NA,NA,7.99439,NA,NA,12/14/2008,0,17,0,68,0,29,0,2.46805,2.45425,235,NA,214,224,NA,27,700,122,28522,12/14/2008,21,2008/2009,hhs6,4.6,NA,NA,0.494,1.174772956,0.540361727,2.235816565,1.11359889,0.560847595,-1.105396184,"(-2,-1]",FALSE
HHS Regions,hhs7,2008,51,431,NA,NA,1.16009,NA,NA,12/14/2008,0,0,1,4,0,0,0,0.7092,0.642398,20,NA,22,23,NA,4,69,66,10741,12/14/2008,21,2008/2009,hhs7,1.8,NA,NA,0.389,1.134942229,0.806175867,3.903929803,1.177468382,0.904824139,-0.870930718,"(-1,0]",FALSE
HHS Regions,hhs8,2008,51,498,NA,NA,2.81124,NA,NA,12/14/2008,0,1,6,7,0,0,0,0.370001,0.381987,20,NA,48,40,NA,20,128,73,33509,12/14/2008,21,2008/2009,hhs8,1.5,NA,NA,0.24,0.894094962,0.420605476,1.880706408,0.924748334,0.498589762,-1.373905893,"(-2,-1]",FALSE
HHS Regions,hhs9,2008,51,507,NA,NA,4.73373,NA,NA,12/14/2008,0,21,1,2,0,0,0,1.5176,1.45332,253,NA,174,232,NA,50,709,203,48785,12/14/2008,21,2008/2009,hhs9,2.7,NA,NA,0.535,1.115906949,0.522825141,2.681434913,1.175336021,0.565359448,-1.131791497,"(-2,-1]",FALSE
HHS Regions,hhs10,2008,51,278,NA,NA,2.8777,NA,NA,12/14/2008,0,4,0,0,0,4,0,1.8347,1.77015,53,NA,25,51,NA,5,134,44,7570,12/14/2008,21,2008/2009,hhs10,3.5,NA,NA,0.509,1.130683199,0.796684671,3.385257895,1.186691724,0.957280914,-0.707813785,"(-1,0]",FALSE
HHS Regions,hhs1,2008,52,346,NA,NA,2.89017,NA,NA,12/21/2008,0,4,0,6,0,0,0,1.00096,1.02155,57,NA,52,67,NA,25,201,120,19676,12/21/2008,22,2008/2009,hhs1,1.5,NA,NA,0.648,1.258553593,0.704357559,3.12081953,1.155612852,0.631475142,-0.803820212,"(-1,0]",FALSE
HHS Regions,hhs2,2008,52,850,NA,NA,2.82353,NA,NA,12/21/2008,0,1,2,19,0,2,0,1.76833,2.40322,1113,NA,307,568,NA,57,2045,93,85094,12/21/2008,22,2008/2009,hhs2,2.9,NA,NA,0.593,1.066692598,0.40842196,2.002338933,1.001338493,0.387183563,-1.055795174,"(-2,-1]",FALSE
HHS Regions,hhs3,2008,52,571,NA,NA,2.62697,NA,NA,12/21/2008,0,7,0,5,0,3,0,2.49621,2.22331,548,NA,490,458,NA,96,1592,165,71605,12/21/2008,22,2008/2009,hhs3,3.5,NA,NA,0.694,1.242594439,0.465192729,2.336191928,1.157597708,0.485622435,-0.953684268,"(-1,0]",FALSE
HHS Regions,hhs4,2008,52,830,NA,NA,3.37349,NA,NA,12/21/2008,0,3,0,11,0,14,0,1.87587,3.08702,1225,NA,475,605,NA,141,2446,347,79235,12/21/2008,22,2008/2009,hhs4,2,NA,NA,0.906,1.411145985,0.636669684,2.86334018,1.266573962,0.555011773,-0.649139573,"(-1,0]",FALSE
HHS Regions,hhs5,2008,52,384,NA,NA,8.07292,NA,NA,12/21/2008,0,17,4,7,0,3,0,1.29399,1.55929,353,NA,206,252,NA,61,872,243,55923,12/21/2008,22,2008/2009,hhs5,1.9,NA,NA,0.626,1.380419304,0.695310209,3.599896091,1.212057135,0.60767995,-0.964307241,"(-1,0]",FALSE
HHS Regions,hhs6,2008,52,1443,NA,NA,9.07831,NA,NA,12/21/2008,0,14,1,94,0,22,0,2.8752,3.19683,238,NA,182,175,NA,42,637,132,19926,12/21/2008,22,2008/2009,hhs6,4.6,NA,NA,0.568,1.281970006,0.662155326,2.930075,1.208565991,0.594012598,-1.077865855,"(-2,-1]",FALSE
HHS Regions,hhs7,2008,52,365,NA,NA,1.09589,NA,NA,12/21/2008,0,0,2,1,0,1,0,0.416745,0.44586,17,NA,8,8,NA,2,35,66,7850,12/21/2008,22,2008/2009,hhs7,1.8,NA,NA,0.229,1.437847554,1.023190995,3.941821959,1.270773592,0.878221672,-1.186244754,"(-2,-1]",FALSE
HHS Regions,hhs8,2008,52,429,NA,NA,4.8951,NA,NA,12/21/2008,0,4,4,13,0,0,0,0.545686,0.597626,32,NA,57,30,NA,24,143,72,23928,12/21/2008,22,2008/2009,hhs8,1.5,NA,NA,0.346,1.135667847,0.571844118,2.339831171,1.008435906,0.522911777,-1.266854536,"(-2,-1]",FALSE
HHS Regions,hhs9,2008,52,659,NA,NA,3.18665,NA,NA,12/21/2008,0,20,1,0,0,0,0,1.95544,1.81737,280,NA,151,178,NA,46,655,202,36041,12/21/2008,22,2008/2009,hhs9,2.7,NA,NA,0.701,1.435438185,0.610242292,3.202977647,1.299132689,0.643491852,-0.929265149,"(-1,0]",FALSE
HHS Regions,hhs10,2008,52,154,NA,NA,0,NA,NA,12/21/2008,0,0,0,0,0,0,0,1.70683,1.73989,34,NA,19,26,NA,1,80,44,4598,12/21/2008,22,2008/2009,hhs10,3.5,NA,NA,0.488,1.492888578,1.212302512,6.089526316,1.326994612,0.94664101,-0.886639063,"(-1,0]",FALSE
HHS Regions,hhs1,2008,53,346,NA,NA,3.17919,NA,NA,12/28/2008,0,3,1,6,0,1,0,1.05426,0.896861,58,NA,53,53,NA,32,196,116,21854,12/28/2008,23,2008/2009,hhs1,1.5,NA,NA,0.68,1.250082823,0.635743244,2.686135959,1.216717551,0.654322739,-0.819507162,"(-1,0]",FALSE
HHS Regions,hhs2,2008,53,983,NA,NA,3.76399,NA,NA,12/28/2008,0,7,1,27,0,2,0,2.03258,2.45021,1201,NA,462,476,NA,57,2196,89,89625,12/28/2008,23,2008/2009,hhs2,2.9,NA,NA,0.675,0.983705712,0.33482588,1.506191663,0.993704099,0.374882042,-0.85145679,"(-1,0]",FALSE
HHS Regions,hhs3,2008,53,666,NA,NA,1.8018,NA,NA,12/28/2008,0,2,1,7,0,2,0,2.37107,1.97705,280,NA,315,218,NA,69,882,162,44612,12/28/2008,23,2008/2009,hhs3,3.5,NA,NA,0.665,1.227309946,0.556232864,2.803002193,1.212474914,0.549006902,-0.99676818,"(-1,0]",FALSE
HHS Regions,hhs4,2008,53,768,NA,NA,3.90625,NA,NA,12/28/2008,0,3,1,18,0,8,0,1.57838,2.47402,1161,NA,547,576,NA,161,2445,353,98827,12/28/2008,23,2008/2009,hhs4,2,NA,NA,0.758,1.170332573,0.513292877,2.178555183,1.209744703,0.562731323,-0.802127799,"(-1,0]",FALSE
HHS Regions,hhs5,2008,53,433,NA,NA,10.8545,NA,NA,12/28/2008,0,36,3,5,0,3,0,1.26356,1.4989,384,NA,211,264,NA,58,917,244,61178,12/28/2008,23,2008/2009,hhs5,1.9,NA,NA,0.593,1.187294558,0.526624592,2.461932338,1.195878227,0.558552188,-1.079635017,"(-2,-1]",FALSE
HHS Regions,hhs6,2008,53,1608,NA,NA,8.39552,NA,NA,12/28/2008,0,21,1,83,0,30,0,4.33445,2.73298,239,NA,216,178,NA,55,688,124,25174,12/28/2008,23,2008/2009,hhs6,4.6,NA,NA,0.863,1.168955011,0.594333628,2.317232345,1.172685607,0.593909692,-0.521160851,"(-1,0]",FALSE
HHS Regions,hhs7,2008,53,431,NA,NA,2.32019,NA,NA,12/28/2008,0,2,4,3,0,1,0,0.349842,0.401284,19,NA,9,11,NA,1,40,67,9968,12/28/2008,23,2008/2009,hhs7,1.8,NA,NA,0.19,1.239530994,0.800525405,2.967407359,1.228006563,0.837610957,-1.239429035,"(-2,-1]",FALSE
HHS Regions,hhs8,2008,53,556,NA,NA,7.55396,NA,NA,12/28/2008,0,11,7,24,0,0,0,0.378837,0.507687,19,NA,56,34,NA,33,142,74,27970,12/28/2008,23,2008/2009,hhs8,1.5,NA,NA,0.233,0.995544909,0.558218398,2.129924318,1.024687024,0.535057216,-1.478733732,"(-2,-1]",FALSE
HHS Regions,hhs9,2008,53,576,NA,NA,5.20833,NA,NA,12/28/2008,0,28,0,2,0,0,0,3.1468,2.42503,410,NA,259,193,NA,114,976,211,40247,12/28/2008,23,2008/2009,hhs9,2.7,NA,NA,1.105,1.346052934,0.760920027,3.982401008,1.298776572,0.64496039,-0.300789343,"(-1,0]",FALSE
HHS Regions,hhs10,2008,53,225,NA,NA,4.88889,NA,NA,12/28/2008,0,6,0,2,0,3,0,2.11434,1.91304,43,NA,35,39,NA,4,121,50,6325,12/28/2008,23,2008/2009,hhs10,3.5,NA,NA,0.575,1.357412061,0.774064257,3.273957895,1.383588208,0.936436378,-0.863939857,"(-1,0]",FALSE
HHS Regions,hhs1,2009,1,423,NA,NA,4.25532,NA,NA,1/4/2009,0,8,2,6,0,2,0,0.628376,0.730643,44,NA,56,79,NA,37,216,116,29563,1/4/2009,24,2008/2009,hhs1,1.5,NA,NA,0.401,1.141516238,0.644962309,2.642613207,1.171630492,0.606091429,-1.271325406,"(-2,-1]",FALSE
HHS Regions,hhs2,2009,1,950,NA,NA,7.89474,NA,NA,1/4/2009,0,20,9,44,0,2,0,1.65729,2.10053,929,NA,514,517,NA,76,2036,93,96928,1/4/2009,24,2008/2009,hhs2,2.9,NA,NA,0.526,0.930713987,0.382406559,1.647405477,0.980371614,0.386311372,-1.17524138,"(-2,-1]",FALSE
HHS Regions,hhs3,2009,1,696,NA,NA,6.75287,NA,NA,1/4/2009,0,25,7,7,0,8,0,1.66478,1.6873,352,NA,614,403,NA,81,1450,166,85936,1/4/2009,24,2008/2009,hhs3,3.5,NA,NA,0.444,1.167520358,0.635479309,3.027572228,1.209047489,0.594773789,-1.287071147,"(-2,-1]",FALSE
HHS Regions,hhs4,2009,1,863,NA,NA,6.72074,NA,NA,1/4/2009,0,9,0,30,0,19,0,1.18101,1.67685,834,NA,568,679,NA,114,2195,362,130900,1/4/2009,24,2008/2009,hhs4,2,NA,NA,0.551,1.04775555,0.489621424,2.575560161,1.122049002,0.522101521,-1.09409815,"(-2,-1]",FALSE
HHS Regions,hhs5,2009,1,478,NA,NA,13.8075,NA,NA,1/4/2009,0,39,7,10,0,10,0,0.985656,1.11417,368,NA,242,281,NA,68,959,262,86073,1/4/2009,24,2008/2009,hhs5,1.9,NA,NA,0.447,1.019920819,0.369695413,1.852308486,1.080576564,0.421056211,-1.504404617,"(-2,-1]",FALSE
HHS Regions,hhs6,2009,1,1707,NA,NA,11.5993,NA,NA,1/4/2009,0,30,1,135,0,32,0,2.50721,2.29405,219,NA,224,218,NA,48,709,132,30906,1/4/2009,24,2008/2009,hhs6,4.6,NA,NA,0.482,1.067131803,0.525260605,1.872140981,1.114814755,0.519187292,-1.219195062,"(-2,-1]",FALSE
HHS Regions,hhs7,2009,1,466,NA,NA,1.71674,NA,NA,1/4/2009,0,5,0,0,0,3,0,0.406349,0.4375,21,NA,17,20,NA,5,63,69,14400,1/4/2009,24,2008/2009,hhs7,1.8,NA,NA,0.222,1.006641142,0.621472926,2.536207679,1.128312488,0.694058817,-1.305996771,"(-2,-1]",FALSE
HHS Regions,hhs8,2009,1,563,NA,NA,11.5453,NA,NA,1/4/2009,0,11,3,50,0,1,0,0.343313,0.401387,36,NA,59,41,NA,18,154,77,38367,1/4/2009,24,2008/2009,hhs8,1.5,NA,NA,0.202,0.942848316,0.476131377,1.809877425,1.003656526,0.526454927,-1.521888193,"(-2,-1]",FALSE
HHS Regions,hhs9,2009,1,589,NA,NA,6.45161,NA,NA,1/4/2009,0,26,5,7,0,0,0,2.18111,1.83071,411,NA,289,271,NA,108,1079,213,58939,1/4/2009,24,2008/2009,hhs9,2.7,NA,NA,0.756,1.114838598,0.528007405,2.47384051,1.185017744,0.626570499,-0.685184711,"(-1,0]",FALSE
HHS Regions,hhs10,2009,1,246,NA,NA,6.50407,NA,NA,1/4/2009,0,3,1,10,0,2,0,1.34955,1.28101,31,NA,23,39,NA,2,95,49,7416,1/4/2009,24,2008/2009,hhs10,3.5,NA,NA,0.361,1.300463986,0.790525146,3.474031579,1.355354641,0.771542542,-1.289426878,"(-2,-1]",FALSE
HHS Regions,hhs1,2009,2,411,NA,NA,9.97567,NA,NA,1/11/2009,0,11,0,28,0,2,0,0.791179,0.879438,59,NA,84,100,NA,25,268,116,30474,1/11/2009,25,2008/2009,hhs1,1.5,NA,NA,0.475,1.123292414,0.55410674,2.527030917,1.1572508,0.580534315,-1.175494803,"(-2,-1]",FALSE
HHS Regions,hhs2,2009,2,959,NA,NA,9.6976,NA,NA,1/11/2009,0,14,5,67,0,7,0,1.69746,2.1496,790,NA,479,678,NA,60,2007,90,93366,1/11/2009,25,2008/2009,hhs2,2.9,NA,NA,0.529,1.026695144,0.445798472,1.984053767,1.0317584,0.477103298,-1.054678157,"(-2,-1]",FALSE
HHS Regions,hhs3,2009,2,737,NA,NA,7.59837,NA,NA,1/11/2009,0,33,3,15,0,5,0,1.8589,1.7097,357,NA,474,483,NA,60,1374,161,80365,1/11/2009,25,2008/2009,hhs3,3.5,NA,NA,0.491,1.232312164,0.61563514,2.668042742,1.237488049,0.634312449,-1.177227078,"(-2,-1]",FALSE
